id,title,altered_context,altered_question,answer,is_impossible
56d43c5f2ccc5a1400d830aa,بيونس,Beyoncé Giselle Knowles-Carter (/biː&#39;jɒnseɪ/ bee-YON-say) (پيدائش سيپٽمبر 4، 1981) هڪ مشهور آمريڪي ڳائڻي، گيتوڪر، ميوزڪ پروڊيوسر، ۽ اداڪاره آهي. هوسٽن، ٽيڪساس ۾ وڏي ٿي، هن پنهنجي ننڍپڻ دوران ڳائڻ ۽ ناچ جي ڪيترن ئي مقابلن ۾ حصو ورتو، 1990 جي ڏهاڪي جي آخر ۾ R&amp;B خاتون گروپ ڊيسٽني چائلڊ جي مکيه ڳائڻي جي حيثيت ۾ نمايان ٿي. هن جي پيء، Mathew Knowles جي انتظام هيٺ، هن جوڙو تاريخ ۾ سڀ کان ڪامياب ڇوڪرين جي گروپن مان هڪ بڻجي ويو. انهن جو وقفو بيونسي جي پهرين سولو البم، ڊينجرسلي ان لو (2003) جي رليز جو سبب بڻيو، جنهن هن کي بين الاقوامي سولو آرٽسٽ طور شروع ڪيو، پنج گريمي ايوارڊ ماڻيا، ۽ بلبورڊ هاٽ 100 چارٽ-ٽاپرز ڪرزي ان لو ۽ بيبي بوائي شامل هئا.,بيونسي ڪهڙي حيثيت رکي ٿي تقدير جي ٻار ۾؟,اڳواڻي ڳائڻي,False
56bf6e823aeaaa14008c9629,بيونس,جون 2005 ۾ Destiny&#39;s Child جي ٽٽڻ کان پوءِ، هن پنهنجو ٻيو سولو البم، B&#39;Day (2006) شروع ڪيو، جنهن ۾ ڊيجا وو، Irreplaceable، ۽ Beautiful Liar جھڙوڪ ڪامياب فلمون شامل ڪيون ويون. بيونسي پڻ اداڪاري جي ڳولا ڪئي، جنهن ۾ گولڊن گلوب جي نامزد ڪيل ڪردار کي ڏيکاريو ويو Dreamgirls (2006) ۾، ان سان گڏ The Pink Panther (2006) ۽ Obsessed (2009). ريپر جي زي سان سندس اتحاد ۽ ڪيڊيلڪ ريڪارڊز (2008) ۾ ايٽا جيمس جي تصوير سندس ٽيون البم I Am... Sasha Fierce (2008) جي شڪل اختيار ڪئي، جنهن هن جي بدليل انا ساشا فيرس کي متعارف ڪرايو ۽ ان ۾ شاندار ڇهه گريمي ايوارڊ حاصل ڪيا. 2010، جنهن ۾ سنگل عورتن لاءِ سال جو گيت شامل آهي (ان تي هڪ انگو لڳايو). Beyoncé 2010 ۾ ميوزڪ کان وقفو ورتو ۽ پنھنجي ڪيريئر جي انتظام جو ڪنٽرول فرض ڪيو؛ هن جو چوٿون البم 4 (2011) اهڙيءَ طرح ڍنگ ۾ نرم هو، 1970ع جي فنڪ، 1980ع واري پاپ ۽ 1990ع جي روح ۾ شامل ٿيو. هن جو انتهائي ساراهيو ويو پنجون اسٽوڊيو البم، بيونسي (2013)، اڳوڻي ڪمن کان ڌار ڪيو ويو ان جي جديد پيداوار ۽ وڌيڪ سومبر موضوعات جي امتحان ذريعي.,ڪهڙي سال ۾ بيونس پنهنجي ڪيريئر کي روڪيو ۽ هن جي انتظام جو ڪنٽرول سنڀاليو؟,2010,False
56d43f7e2ccc5a1400d830cb,بيونس,پاڻ کي هڪ همعصر فيمينسٽ جي حيثيت سان سڃاڻيندي، بيونسي اهڙيون ٽريڪون ٺاهي ٿي جيڪي اڪثر ڪري پيار، شراڪت ۽ خاصيت جي نقشن کي گڏ ڪن ٿيون، عورتن جي حساسيت ۽ بااختيارگي سان گڏ. اسٽيج تي، هن جي مشغول، احتياط سان ڪوريوگراف ٿيل شوز جي نتيجي ۾ نقادن هن کي جديد مشهور ميوزڪ ۾ اعليٰ اداڪارن مان هڪ جي حيثيت سان ساراهيو آهي. 19 سالن جي ڪيريئر ۾، هن هڪ سولو آرٽسٽ جي حيثيت سان 118 ملين کان وڌيڪ البم وڪرو ڪيا آهن، ان سان گڏ ڊيسٽني چائلڊ سان گڏ هڪ اضافي 60 ملين البم پڻ وڪڻيا آهن، هن کي تاريخ ۾ سڀ کان وڌيڪ وڪرو ٿيندڙ ميوزڪ فنڪارن ۾ شامل ڪيو آهي. هن 20 گريمي ايوارڊ حاصل ڪيا آهن ۽ ايوارڊز جي تاريخ ۾ سڀ کان وڌيڪ نامزد ٿيل عورت آهي. آمريڪا جي رڪارڊنگ انڊسٽري ايسوسيئيشن هن کي 2000 جي ڏهاڪي دوران آمريڪا ۾ معروف سرٽيفائيڊ آرٽسٽ طور تسليم ڪيو. 2009 ۾، بلبورڊ هن کي ڏهاڪي جي اعليٰ ريڊيو گانا آرٽسٽ، 2000 جي ڏهاڪي جي معروف خاتون آرٽسٽ، ۽ 2011 ۾ سندن آرٽسٽ آف دي ملينيم طور تسليم ڪيو. ٽائيم هن کي 2013 ۽ 2014 ٻنهي ۾ عالمي سطح تي 100 سڀ کان وڌيڪ متاثر ڪندڙ شخصيتن مان هڪ طور تسليم ڪيو. &quot;فوربز&quot; ميگزين ساڳئي طرح هن کي سڀ کان وڌيڪ اجاگر ڪيو 2015 جي بااثر خاتون ڳائڻي.,ڪهڙي اشاعت بيونسي کي سال 2015 لاءِ سڀ کان وڌيڪ بااثر خاتون فنڪار قرار ڏنو؟,فوربس,False
56be8a583aeaaa14008c9097,بيونس,بيونسي فريڊرڪسبرگ، ٽيڪساس ۾ واقع سينٽ ميري جي ايليمينٽري اسڪول ۾ وئي، جتي هوءَ ناچ سبق ۾ شامل ٿي. هن جي آواز جي صلاحيتن کي تسليم ڪيو ويو جڏهن ڊانس ٽيچر ڊارليٽ جانسن هڪ دھن کي ڳائڻ شروع ڪيو ۽ هن ان کي مڪمل ڪيو، اعلي نوٽس تائين پهچڻ جي قابل. موسيقي ۽ ڪارڪردگيءَ لاءِ بيونس جو جذبو برقرار رهيو جڏهن هوءَ ستن سالن جي عمر ۾ هڪ اسڪول ٽيلنٽ مقابلي ۾ فتح حاصل ڪئي، جان لينن جي اميجن کي 15- ۽ 16 سالن جي عمرن کان اڳتي وڌڻ لاءِ ڳايو. 1990 جي سرءِ ۾، بيونسي پارڪر ايليمينٽري اسڪول ۾ داخلا ورتي، هوسٽن ۾ هڪ خاص ميوزڪ ادارو، جتي هوءَ اسڪول جي ڪوئر سان گڏ ڳائيندي. هن عليف ايلسڪ هاءِ اسڪول ڏانهن وڃڻ کان اڳ پرفارمنگ ۽ بصري آرٽس لاءِ هاءِ اسڪول ۾ پڻ شرڪت ڪئي. اضافي طور تي، بيونسي سينٽ جانز يونائيٽيڊ ميٿوڊسٽ چرچ ۾ ڪوئر جو حصو هو، ٻن سالن تائين هڪ سولوسٽ جي حيثيت سان خدمت ڪري رهيو هو.,بيونس پنهنجي پهرين پرائمري اسڪول ڇڏڻ کان پوءِ ڪهڙي شهر ڏانهن هليو ويو؟,هوسٽن,False
56d45abf2ccc5a1400d830e6,بيونس,اٺن سالن جي عمر ۾، بيونسي، پنهنجي ننڍپڻ جي ساٿي ڪيلي رولينڊ سان گڏ، هڪ آڊيشن دوران لاتاويا رابرسن سان ملي، هڪ آل-عورت تفريحي ميلاپ لاءِ. انهن کي ٽن ٻين ڇوڪرين سان گڏ هڪ گروهه ۾ مقرر ڪيو ويو جنهن کي گرلس ٽائم سڏيو ويندو آهي، ۽ هوسٽن ۾ ٽيلنٽ شوڪيس سرڪٽ تي ريپ ۽ ڊانس جي معمولات کي انجام ڏنو ويو. گروپ جي شاھدي ڏيڻ کان پوء، آر اينڊ بي جي پروڊيوسر آرن فريجر کين اتر ڪيليفورنيا ۾ پنھنجي اسٽوڊيو ڏانھن دعوت ڏني ۽ انھن کي اسٽار سرچ ۾ داخل ڪيو، ان وقت قومي ٽيليويزن تي سڀ کان وڏو ٽيلنٽ مقابلو. گرل ٽائم کٽڻ ۾ ڪامياب نه ٿيو، ۽ بيونس بعد ۾ تبصرو ڪيو ته اهو گيت جيڪو انهن ڏيکاريو هو سبپار هو. 1995 ۾، بيونس جي پيء پنهنجي پوزيشن کي گروپ جي نگراني ڪرڻ لاء ڇڏي ڏنو. هن فيصلي بيونسي جي خاندان جي آمدني کي اڌ ڪري ڇڏيو، هن جي والدين کي الڳ اپارٽمنٽ ۾ رهڻ لاء. ميٿيو شروعاتي لائين اپ کي چار ميمبرن تائين گھٽائي ڇڏيو، ۽ گروپ ٻين ممتاز R&amp;B ڇوڪرين جي ensembles لاءِ سپورٽنگ ايڪٽ طور ظاهر ٿيڻ جاري رکيو. ڇوڪرين رڪارڊ ليبلز لاءِ آڊيشن ڏنو ۽ آخرڪار Elektra Records سان هڪ معاهدو حاصل ڪيو، مختصر طور تي Atlanta Records ۾ شامل ٿي انهن جي شروعاتي رڪارڊنگ تي ڪم ڪرڻ لاءِ، صرف ڪمپنيءَ طرفان ڇڏڻ لاءِ. هن خاندان جي اندر تڪرار کي تيز ڪيو، نتيجي ۾ بيونسي جي والدين جي جدائي. 5 آڪٽوبر، 1995 تي، ڊيوائن ويگنس جي گراس روٽ تفريح تي دستخط ڪيو. 1996 ۾، ڇوڪرين پنهنجو پهريون البم رڪارڊ ڪرڻ شروع ڪيو سوني ميوزڪ سان شراڪت ۾، نولس خاندان ۾ صلح ٿي وئي، ۽ ٿوري دير کان پوءِ، گروپ ڪولمبيا ريڪارڊز سان هڪ معاهدو حاصل ڪيو.,شروعاتي گروپ جو عنوان ڇا هو جنهن ۾ بيونسي حصو ورتو؟,ڇوڪريءَ جو ٽائيم,False
56d45fcb2ccc5a1400d830fd,بيونس,"1996 ۾ ان جو نالو ڊسٽني جي چائلڊ ۾ تبديل ڪيو ويو، جيڪو يسعياه جي ڪتاب ۾ هڪ اقتباس کان متاثر ٿيو. 1997 ۾، Destiny&#39;s Child پنهنجي شروعاتي وڏي ليبل سنگل ڪِلنگ ٽائم کي 1997 جي فلم مين ان بليڪ جي سائونڊ ٽريڪ جي حصي طور جاري ڪيو. ان کان پوءِ سال، مجموعن پنهنجو پهريون پهريون البم شروع ڪيو، جنهن ۾ پنهنجو پهريون اهم هٽ No, No, No. حاصل ڪيو. هن البم گروپ جي حيثيت کي موسيقي جي صنعت ۾ هڪ قابل ذڪر عمل جي طور تي مضبوط ڪيو، وچولي سيلز تي فخر ڪيو ۽ انهن کي ٽي سول ٽرين ليڊي ڪمايو. بهترين آر اينڊ بي/سول البم آف دي سال، بهترين آر اينڊ بي/سول يا ريپ نيو آرٽسٽ، ۽ بهترين لاءِ سول ايوارڊز R&amp;B/Soul Single for No, No, No.  هن البم ۾ 1999 ۾ پنهنجو ملٽي پلاٽينم ٻيو رڪارڊ The Writing&#39;s on the Wall شامل ڪيو ويو. هن البم ۾ گروپ جا ڪجهه مشهور ٽريڪ شامل آهن جهڙوڪ بلز، بلز، بلز، جيڪو سندن پهرين نمبر تي هٽ هو، جمپن &#39;جمپين&#39;، ۽ منهنجو نالو چئو، جيڪو ان وقت سندن سڀ کان وڏي ڪاميابي ثابت ٿيو، ۽ انهن جي مشهور گيتن مان هڪ رهندو. Say My Name کي 43 هين سالياني گريمي ايوارڊ ۾ هڪ Duo يا گروپ پاران بهترين R&amp;B پرفارمنس لاءِ ووڪلز ۽ بهترين R&amp;B سانگ لاءِ انعام مليا. The Writing&#39;s on the Wall عالمي سطح تي اٺ لک کان وڌيڪ ڪاپيون وڪرو ٿيون. ان سڄي عرصي دوران، بيونسي، بوائز II مين جي هڪ باني ميمبر مارڪ نيلسن سان گڏ هڪ ڊائيٽ تي تعاون ڪيو، 1999 جي فلم، دي بيسٽ مين جي سائونڊ ٽريڪ لاءِ آفٽر آل ايز سيڊ اينڊ ڊن ٽريڪ تي.",ڪنهن سان بيونسي فلم ’دي بيسٽ مين‘ لاءِ ڊائيٽ پرفارم ڪيو؟,مارڪ نيلسن,False
56be8e353aeaaa14008c90c6,بيونس,"باقي موسيقارن آزاد عورتن جو حصو I رڪارڊ ڪيو، جيڪو 2000 جي فلم چارليز اينجلس جي سائونڊ ٽريڪ ۾ شامل ڪيو ويو. اهو سندن اعليٰ ترين چارٽنگ ٽريڪ بڻجي ويو، يو ايس بل بورڊ هاٽ 100 چارٽ جي چوٽيءَ تي يارنهن سڌا هفتا تائين پهچي ويو. 2001 جي شروعات ۾، جڏهن Destiny&#39;s Child پنهنجي ٽين البم کي فائنل ڪري رهيو هو، بيونس ايم ٽي وي جي اصل فلم ڪارمين: اي هپ هوپيرا ۾ آمريڪي اداڪار ميخي فيفر سان گڏ ڪم ڪندي هڪ اهم حصو ورتو. فلاڊيلفيا ۾ قائم، فلم 19 صدي جي اوپيرا ڪارمين جي هڪ همعصر موافقت آهي جيڪا فرانسيسي موسيقار جارج بيزٽ پاران ترتيب ڏني وئي آهي. جڏهن ٽيون آلبم سروائيور مئي 2001 ۾ شروع ٿيو، لکٽٽ ۽ رابرسن هڪ مقدمو شروع ڪيو جنهن تي زور ڏنو ته ٽريڪ انهن ڏانهن هدايت ڪئي وئي هئي. البم يو ايس بل بورڊ 200 تي پهرين پوزيشن تي پريميئر ٿيو، شروعاتي هفتي جي سيلز 663,000 ڪاپي تائين پهچي وئي. البم اضافي نمبر-ون هٽ، بوٽيليشيئس ۽ ٽائيٽل ٽريڪ، سروائيور، جنهن جي بعد ۾ گروپ کي گريمي ايوارڊ سان نوازيو ويو بهترين R&amp;B پرفارمنس لاءِ هڪ Duo يا گروپ سان ووڪلس. آڪٽوبر 2001 ۾ سندن تہوار البم 8 ڊيز آف ڪرسمس جي رليز ٿيڻ کان پوءِ، سنگت سولو ڪيريئر تي ڌيان ڏيڻ لاءِ وقفي جو اعلان ڪيو.",فلم &quot;چارلي جي اينجلس&quot; ۾ بئنڊ جي ميمبرن مان ڪهڙو سنگل شامل ڪيو ويو؟,آزاد عورتون حصو I,False
56bf91c6a10cfb140055117f,بيونس,&quot;نومبر 2003&quot; ۾، هن يورپ ۾ ڊينجرسلي ان لو ٽور جي شروعات ڪئي ۽ بعد ۾ مسي ايليوٽ ۽ ايليسيا ڪيز سان گڏ ويريزون ليڊيز فرسٽ ٽور لاءِ اتر آمريڪا ۾ دورو ڪيو. فيبروري 1، 2004 تي، بيونسي سپر باؤل XXXVIII ۾ آمريڪي قومي ترانو پهچايو، جيڪو هوسٽن، ٽيڪساس ۾ ريلينٽ اسٽيڊيم ۾ منعقد ٿيو. Dangerously in Love جي لانچ کان پوءِ، بيونسي ارادو ڪيو هو ته ايندڙ البم ٺاهي ڪيترن ئي غير استعمال ٿيل ٽريڪز کي استعمال ڪندي.  ان جي باوجود، اهو ملتوي ڪيو ويو ته جيئن هوء رڪارڊنگ تي ڌيان ڏئي سگهي Destiny Fulfilled، اختتامي اسٽوڊيو البم Destiny&#39;s Child پاران. 15 نومبر 2004 تي رليز ٿيو، يو ايس ۾ ۽ بل بورڊ 200 تي ٻئي نمبر جي چوٽي واري پوزيشن حاصل ڪري، ڊيسٽني فلفلڊ ۾ سنگلز لوز مائي برٿ اينڊ سولجر شامل ڪيا ويا، جيڪي ٻئي بل بورڊ هاٽ 100 چارٽ تي مٿين پنجن نمبرن تي پهچي ويا. Destiny&#39;s Child هڪ عالمي ڪنسرٽ ٽور شروع ڪيو، Destiny Fulfilled... and Lovin&#39; It ۽ پنهنجي يورپي دوري جي آخري اسٽاپ دوران، 11 جون 2005 تي بارسلونا ۾، Rowland انڪشاف ڪيو ته Destiny&#39;s Child ٽور جي اتر آمريڪي حصي کان پوءِ ختم ٿي ويندو. . هن گروپ پنهنجو پهريون مرتب ڪيل البم نمبر 1 25 آڪٽوبر 2005 تي آمريڪا ۾ جاري ڪيو ۽ مارچ 2006 ۾ هالي ووڊ جي واک آف فيم تي هڪ اسٽار حاصل ڪيو.,بيونسي ڪهڙي سال يورپ ۾ پنهنجي خطرناڪ طور تي محبت جي دوري جي شروعات ڪئي؟,نومبر-03,False
56d4baf92ccc5a1400d8317e,بيونس,نومبر 2003 ۾، هن يورپ ۾ ڊينجرسلي ان محبت جو دورو شروع ڪيو ۽ بعد ۾ مسي ايليوٽ ۽ ايليسيا ڪيز سان گڏ ويريزون ليڊيز فرسٽ ٽور لاءِ اتر آمريڪا ۾ دورو ڪيو. 1 فيبروري، 2004 تي، بيونس آمريڪي قومي ترانو ڳايو &quot;سپر باؤل XXXVIII&quot;، هوسٽن، ٽيڪساس ۾ ريلينٽ اسٽيڊيم ۾ منعقد. Dangerously in Love جي لانچ کان پوءِ، بيونس جو ارادو هو ته هڪ ايندڙ البم ٺاهڻ جو باقي ڪيترن ئي ٽريڪن کي استعمال ڪري.  تنهن هوندي به، هن کي ملتوي ڪيو ويو ته هن کي رڪارڊنگ تي ڌيان ڏيڻ جي اجازت ڏني وڃي Destiny Fulfilled، اختتامي اسٽوڊيو البم Destiny&#39;s Child پاران. هي البم 15 نومبر 2004 تي آمريڪا ۾ رليز ڪيو ويو ۽ بل بورڊ 200 تي ٻئي نمبر تي اچي ويو، جنهن ۾ سنگلز جهڙوڪ لوز مائي برٿ ۽ سولجر شامل هئا، اهي ٻئي بلبورڊ هاٽ 100 چارٽ تي مٿين پنجن نمبرن تي پهچي ويا. Destiny&#39;s Child هڪ عالمي ڪنسرٽ ٽور شروع ڪيو جنهن جو نالو Destiny Fulfilled... and Lovin&#39; It، ۽ 11 جون 2005 تي بارسلونا ۾ پنهنجي يورپي دوري جي آخري اسٽاپ دوران، رولينڊ انڪشاف ڪيو ته Destiny&#39;s Child جي اتر آمريڪي حصي کان پوءِ ڌار ٿي ويندو. دورو. هن گروپ پنهنجو پهريون مرتب ڪيل البم نمبر 1 25 آڪٽوبر 2005 تي آمريڪا ۾ شروع ڪيو ۽ مارچ 2006 ۾ هالي ووڊ جي واک آف فيم تي هڪ اسٽار حاصل ڪيو.,ڪهڙي اهم موقعي تي بيونسي 1 فيبروري 2004 تي پرفارم ڪيو؟,سپر باؤل XXXVIII,False
56be95823aeaaa14008c910f,بيونس,"4 اپريل 2008 تي، بيونس جي شادي جي زيڊ سان ٿي. هن پنهنجي ٽيون اسٽوڊيو البم، آء ايم... ساشا فيرس، آڪٽوبر تي مينهٽن جي سوني ڪلب ۾ منعقد ڪيل ٻڌڻ واري تقريب دوران هڪ وڊيو مونٽيج ذريعي عوام کي پنهنجي اتحاد کي ظاهر ڪيو. 22، 2008. مان آهيان... ساشا فيرس نومبر 18، 2008 تي آمريڪا ۾ شروع ڪيو ويو. البم باضابطه طور تي بيونس جي بدليل ايگو، ساشا فيرس کي متعارف ڪرايو، جيڪو هن جي 2003 جي سنگل ڪرزي ان لو جي پروڊڪشن دوران ٺاهيو ويو، ان جي شروعاتي هفتي دوران 482,000 ڪاپيون وڪڻيون، بل بورڊ 200 جي چوٽي تي ڊيبيو ڪندي، ۽ بيونس جي مسلسل ٽئين نمبر ون جي نشاندهي ڪئي. آمريڪا ۾ البم. البم ۾ چارٽ ٽاپنگ گانا سنگل ليڊيز (پٽ اي رِنگ آن اِٽ) شامل هئا ۽ ان سان گڏ ٽاپ فائيو گانا If I Were a Boy and Halo. هيلو جي پنهنجي ڪيريئر ۾ سڀ کان وڌيڪ ڊگهي گرم 100 سنگل هجڻ جي حاصلات بيونسي کي 2000 جي ڏهاڪي ۾ ڪنهن ٻئي عورت فنڪار جي ڀيٽ ۾ چارٽ تي وڌيڪ ٽاپ ٽين سنگلز حاصل ڪرڻ ۾ اهم ڪردار ادا ڪيو. اهو پڻ شامل ڪيو ويو Sweet Dreams، سنگلز Diva، Ego، Broken-Harted Girl، ۽ Video Phone سان گڏ. ٽورنٽو اسٽار جي مطابق، سنگل ليڊيز لاءِ ميوزڪ وڊيو کي عالمي سطح تي پيروڊي ۽ نقل ڪيو ويو آهي، جيڪو انٽرنيٽ دور جي پهرين اهم ڊانس رجحان کي جنم ڏئي رهيو آهي. ويڊيو ڪيترائي ايوارڊ حاصل ڪيا آهن، جن ۾ 2009 جي ايم ٽي وي يورپ ميوزڪ ايوارڊز، 2009 اسڪاٽش MOBO اوارڊز، ۽ 2009 بي اي ٽي ايوارڊز ۾ بهترين وڊيو شامل آهن. 2009 جي ايم ٽي وي ويڊيو ميوزڪ اوارڊز ۾، وڊيو کي نو نامزدگيون مليون ۽ آخرڪار ٽي ايوارڊ حاصل ڪيا، جن ۾ سال جو وڊيو پڻ شامل آهي. ان جو نقصان بيسٽ فيمل ويڊيو جي ڪيٽيگري ۾ ٿيو، جيڪو آمريڪي ملڪ جي پاپ فنڪار ٽيلر سوئفٽ کي سندس گيت يو بيل لانگ ود مي لاءِ ڏنو ويو، نتيجي ۾ ڪني ويسٽ ان تقريب ۾ مداخلت ڪئي ۽ بيونسي پنهنجي قبوليت واري تقرير دوران خودڪشيءَ سان سوئفٽ جي ايوارڊ کي تسليم ڪيو. مارچ 2009 ۾، Beyoncé I Am... World Tour جو آغاز ڪيو، ھن جو ٻيو بين الاقوامي ھيڊ لائننگ ڪنسرٽ سيريز، جنھن ۾ 108 پرفارمنس شامل آھن، جن مان 119.5 ملين ڊالر ڪمايا.",ڪهڙي فنڪار بيونسي کي بهترين وڊيو جي درجي ۾ فتح ڪيو؟,ٽيلر سوفٹ,False
56be973d3aeaaa14008c9122,بيونس,52 هين سالياني گريمي ايوارڊز دوران، بيونس ڏهه نامزدگيون حاصل ڪيون، جن ۾ البم آف دي ايئر فار آءِ ايم. ساشا فيرس، هالو لاءِ سال جو رڪارڊ، ۽ سنگل عورتن لاءِ سال جو بهترين گيت (پٽ هڪ رنگ ان تي)، ٻين قسمن جي وچ ۾ هن هڪ سال ۾ گريمي نامزدگين جي سڀ کان وڌيڪ تعداد لاءِ لارين هيل برابر ڪئي هڪ عورت اداڪار طرفان 2010 ۾، بيونس ليڊي گاگا جي سنگل ٽيليفون ۽ ان سان گڏ ميوزڪ ويڊيو تي تعاون ڪيو ٽريڪ يو ايس پاپ گانا چارٽ جي چوٽيءَ تي پهچي ويو، بيونسي ۽ گاگا ٻنهي لاءِ ڇهين نمبر-ون هٽ جو نشان لڳايو، جنهن 1992 ۾ نيلسن ٽاپ 40 ايئر پلے چارٽ متعارف ڪرائڻ کان وٺي سڀ کان وڌيڪ نمبر وارن لاءِ ماريه ڪيري سان ڳنڍيو. ٽيليفون حاصل ڪئي گريمي انعام نامزدگي لاءِ بهترين پاپ تعاون لاءِ آوازن سان.,سال 2010 ۾، ٻيو ڪهڙو نامور فنڪار بيونس سان تعاون ڪيو؟,ليڊي گاگا,False
56d4c2b22ccc5a1400d831f3,بيونس,2011 ۾، &quot;وڪي ليڪس&quot; پاران حاصل ڪيل مواد انڪشاف ڪيو ته بيونس ڪيترن ئي تفريح ڪندڙن مان هو، جن ليبيا جي اڳواڻ معمر قذافي جي خاندان لاء اسٽيج ورتو. رولنگ اسٽون ان ڳالهه کي اجاگر ڪيو ته ميوزڪ جو شعبو انهن تي دٻاءُ وجهي رهيو هو ته اهي پرفارمنس لاءِ ڪيل آمدني واپس ڪن؛ بيونس جي نمائندي بعد ۾ هفنگٽن پوسٽ کي تصديق ڪئي ته هن ڪلنٽن بش هٽي فنڊ ۾ فنڊ ڏنا ساڳئي سال بعد ۾، هوءَ پهرين انفرادي خاتون فنڪار بڻجي وئي جنهن 2011 جي گلسٽنبري فيسٽيول ۾ پرائمري پرامڊ اسٽيج کي ٻن ڏهاڪن کان وڌيڪ عرصي ۾ سر ڪيو، ۽ عالمي سطح تي في منٽ سڀ کان وڌيڪ ادا ڪندڙ اداڪار طور سڃاتو ويو.,ليبيا جي اڳواڻ لاءِ بيونسي جي ڪارڪردگي بابت تفصيل ڪير ظاهر ڪيو؟,وڪي ليڪس,False
56d4c4532ccc5a1400d83208,بيونس,"هن جو چوٿون اسٽوڊيو البم، عنوان 4، آمريڪا ۾ جون 28، 2011 تي شروع ڪيو ويو. البم 4 پنهنجي شروعاتي هفتي دوران 310,000 ڪاپيون وڪرو ڪيون ۽ بلبورڊ 200 لسٽ جي چوٽيءَ تي اچي پهتيون، آمريڪا ۾ بيونسي جي مسلسل چوٿين نمبر ون البم کي نشانو بڻايو. هي البم ان جي ٻن سنگلز، رن دي ورلڊ (گرلز) ۽ بيسٽ ٿنگ آءِ نيور هيڊ کان اڳ ۾ هو، جن ٻنهي کي معمولي ڪاميابي حاصل ڪئي. چوٿون اڪيلو، محبت تي مٿي، آمريڪا ۾ تجارتي طور تي ڪامياب ٿي ويو. 4 پڻ چار اضافي سنگلز ٺاهيا: پارٽي، ڳڻپ، آء ڪيئر، ۽ وقت جو اختتام. Eat, Play, Love, Beyoncé for Essence پاران لکيل هڪ مضمون مضمون جيڪو 2010 ۾ هن جي ڪيريئر جي وقفي کي بيان ڪيو، هن کي نيو يارڪ ايسوسيئيشن آف بليڪ جرنلسٽس پاران لکڻ جي اعزاز حاصل ڪئي. 2011 جي آخر ۾، هن نيو يارڪ ۾ روزلينڊ بال روم ۾ چار راتيون منفرد پرفارمنس لاءِ پرفارم ڪيو: 4 انٽيميٽ نائيٽس ود بيونس جي ڪنسرٽس ۾ سندس البم 4 کي صرف اسٽينڊ روم جي سامعين لاءِ ڏيکاريو ويو.",بيونسي ڪهڙي جڳهه تي 2011 ۾ چار راتيون وڪرو ٿيل پرفارمنس منعقد ڪيون؟,نيو يارڪ جي Roseland بال روم,False
